2013-08-25,1108.0
2013-08-26,1455.0
2013-08-27,1592.0
2013-08-28,1741.0
2013-08-29,1623.0
2013-08-30,1764.0
2013-08-31,1728.0
2013-09-01,1573.0
2013-09-02,1723.0
2013-09-03,1687.0
2013-09-04,1694.0
2013-09-05,1489.0
2013-09-06,1530.0
2013-09-07,1390.0
2013-09-08,1079.0
2013-09-09,1350.0
2013-09-10,1453.0
2013-09-11,1387.0
2013-09-12,1336.0
2013-09-13,1313.0
2013-09-14,1407.0
2013-09-15,1127.0
2013-09-16,1560.0
2013-09-17,1493.0
2013-09-18,1588.0
2013-09-19,1410.0
2013-09-20,1330.0
2013-09-21,1376.0
2013-09-22,1036.0
2013-09-23,1317.0
2013-09-24,1406.0
2013-09-25,1477.0
2013-09-26,1408.0
2013-09-27,1375.0
2013-09-28,1239.0
2013-09-29,1108.0
2013-09-30,1467.0
2013-10-01,1530.0
2013-10-02,1422.0
2013-10-03,1243.0
2013-10-04,1264.0
2013-10-05,1243.0
2013-10-06,979.0
2013-10-07,1129.0
2013-10-08,1315.0
2013-10-09,1259.0
2013-10-10,1257.0
2013-10-11,1318.0
2013-10-12,1258.0
2013-10-13,1129.0
2013-10-14,1371.0
2013-10-15,1448.0
2013-10-16,1362.0
2013-10-17,1243.0
2013-10-18,1321.0
2013-10-19,1274.0
2013-10-20,1066.0
2013-10-21,1161.0
2013-10-22,1276.0
2013-10-23,1232.0
2013-10-24,1180.0
2013-10-25,1229.0
2013-10-26,1300.0
2013-10-27,1024.0
2013-10-28,1188.0
2013-10-29,1205.0
2013-10-30,1277.0
2013-10-31,1286.0
2013-11-01,1468.0
2013-11-02,1345.0
2013-11-03,1137.0
2013-11-04,1243.0
2013-11-05,1335.0
2013-11-06,1372.0
2013-11-07,1039.0
2013-11-08,1353.0
2013-11-09,1301.0
2013-11-10,985.0
2013-11-11,1285.0
2013-11-12,1349.0
2013-11-13,1302.0
2013-11-14,1274.0
2013-11-15,1338.0
2013-11-16,1423.0
2013-11-17,1088.0
2013-11-18,1174.0
2013-11-19,1262.0
2013-11-20,1219.0
2013-11-21,1273.0
2013-11-22,1221.0
2013-11-23,1359.0
